"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000010792",104.142751093398,0.666334934279498,0.489841169179628,1.36030814926286,0.173732430620988,0.435832709737093
"ENSDARG00000010794",71.0609237296682,-0.389265207681465,0.52247751033404,-0.745037250373883,0.456249201225005,0.716250373642745
"ENSDARG00000010823",206.909525331494,0.808568098342624,0.445939229838366,1.81318001252255,0.0698040615632712,0.260395089670644
"ENSDARG00000010831",348.595290044223,-0.563151894034616,0.554188639215277,-1.01617365313015,0.30954670038964,0.592085672908607
"ENSDARG00000010844",154.261067018141,0.114166776996902,0.475055009221043,0.240323277895972,0.810079650563184,0.926846637644106
"ENSDARG00000010862",62.3564266472325,0.145212014154394,0.557190591253505,0.260614619905394,0.794389714153194,0.920296011114591
"ENSDARG00000010873",51.1704509449772,1.33226928214588,0.598621665951156,2.2255614153708,0.0260435730963468,0.149225428340284
"ENSDARG00000010878",11.1565129945414,1.92017491315199,0.983729574560227,1.95193370496196,0.0509460760161417,NA
"ENSDARG00000010905",34.6740818856899,0.451679030979667,0.671490476568043,0.672651432509033,0.50116907256214,0.750208351583937
"ENSDARG00000010918",24.9605496769279,0.174589990509197,0.723464355454891,0.241324937701209,0.809303284460459,0.926676599141665
"ENSDARG00000010925",27.9939004145896,1.9579264479095,0.675184655438843,2.89983848438754,0.00373354990499678,0.0485958195607654
"ENSDARG00000010934",2.51168494217756,0.201863463701208,2.03650412050449,0.0991225412552574,0.921040974888222,NA
"ENSDARG00000010940",12.3944904911503,0.445422663325891,1.00686534517037,0.442385533937034,0.658210245301814,NA
"ENSDARG00000010941",35.6139314243152,0.81633560182459,0.657259261274528,1.24202981977247,0.214225560018582,0.489244860042437
"ENSDARG00000010945",25.8569937040528,1.37472860814567,0.709840033214855,1.93667381919774,0.0527852280304257,0.222570219844835
"ENSDARG00000010946",582.075936039046,-0.110791963092786,0.393287773844956,-0.281707112350925,0.778168100413019,0.913713010127982
"ENSDARG00000010948",38.1690870820473,-1.01037299652711,0.7297003317163,-1.38464099934099,0.166162268291558,0.424742953084546
"ENSDARG00000010953",71.2551914796454,-0.985299918773862,0.620246234290091,-1.58856251646831,0.112159196382111,0.336404836953443
"ENSDARG00000010956",78.0837286313969,-0.810199241715599,0.513522187856937,-1.57772976684177,0.114627704773981,0.340087663652759
"ENSDARG00000010957",9.6470069708547,-0.296720589481951,1.00079213888865,-0.296485731604018,0.766859161941105,NA
"ENSDARG00000010962",264.818430612589,-0.369808385660158,0.47617932881083,-0.77661579007154,0.437385482782711,0.701342708882399
"ENSDARG00000010965",653.623180758485,-1.07703355339889,0.436280966970834,-2.46866958436648,0.0135616375910899,0.100982389000916
"ENSDARG00000010977",39.6221790611781,-0.172462309149393,0.624136633214557,-0.276321401391138,0.782301219641117,0.915529259012269
"ENSDARG00000010978",52.7358742420781,-0.368619265812054,0.591189697271446,-0.623521126151833,0.532942123799288,0.770963445610788
"ENSDARG00000010981",121.474814599231,0.579149476055088,0.471248550043146,1.22896818674999,0.219083734042996,0.495412401460386
"ENSDARG00000011000",81.6023882759649,-0.101574086111039,0.491166043015389,-0.206801930946714,0.836164548073467,0.939541565504869
"ENSDARG00000011020",152.964426685949,-0.604633392656467,0.447593602853623,-1.35085351712276,0.176742360746415,0.440146633579497
"ENSDARG00000011026",24.8881899812223,-0.600608729083082,0.870429668298907,-0.690014082650538,0.490185331329359,0.742255229508707
"ENSDARG00000011027",163.976800671655,1.69098882402915,0.461641168710661,3.66299398459629,0.00024928439503655,0.00784951876918157
"ENSDARG00000011042",6.94658177408664,-0.283878658117808,1.34465030116673,-0.211117089604257,0.832795905184771,NA
"ENSDARG00000011049",44.2044602101407,0.163955367680434,0.657128149571252,0.249502882789921,0.8029718112591,0.924296685652615
"ENSDARG00000011055",52.7375806531311,0.479560552703828,0.548314185301783,0.874609057286903,0.381786657924478,0.65566714539678
"ENSDARG00000011065",96.7346533589443,0.882776053925811,0.538255347757141,1.64006926750334,0.10099076551519,0.316984944011668
"ENSDARG00000011072",29.3176734248877,-1.19078685104386,0.783692066468017,-1.51945758033581,0.128647357785668,0.364046391224344
"ENSDARG00000011076",13.5945254557548,-1.56850130708859,1.18190755736569,-1.3270930516635,0.18447790352294,NA
"ENSDARG00000011079",142.337747295337,-0.951699989298685,0.526631271208742,-1.80714674826337,0.0707394013282274,0.261793611835749
"ENSDARG00000011083",3.96896198601438,-0.606269832331022,1.5842023518575,-0.382697217700858,0.701944277653215,NA
"ENSDARG00000011088",41.783788326996,0.494393435507412,0.594184523649437,0.832053706937509,0.405378630300168,0.676228804202848
"ENSDARG00000011094",192.962989705555,-0.0379670155899503,0.47628239105965,-0.079715345985141,0.936463653964669,0.980836765049212
"ENSDARG00000011122",125.229878401205,-0.0434176638473635,0.485235745811476,-0.0894774637320973,0.928702463069524,0.97768400139772
"ENSDARG00000011125",757.674094888858,-1.08028837327277,0.432414530532947,-2.49827028694278,0.0124800997784963,0.0966635089701171
"ENSDARG00000011141",33.8328275599345,2.47065248071437,0.652909353740148,3.78406660367385,0.000154286505829406,0.00558232829086288
"ENSDARG00000011146",1198.10868028121,-1.69620628687541,0.514690936964376,-3.29558219322758,0.000982179673320207,0.0208807019402836
"ENSDARG00000011152",78.1645674793076,-1.36958314080744,0.639252105972128,-2.14247732312853,0.0321550915668368,0.166902916906497
"ENSDARG00000011157",78.8582186055945,-0.231666358616132,0.522255381266931,-0.443588265293,0.657340291349754,0.849443758049335
"ENSDARG00000011163",138.688992980719,1.10385282780696,0.452096192636633,2.44163265646913,0.0146210155369966,0.105852619287511
"ENSDARG00000011166",19.8248155329684,-0.783226678356648,0.823700053607356,-0.950863940006491,0.34167344920282,0.623272069313126
"ENSDARG00000011170",471.756337216739,1.52975227233657,0.417113062356009,3.66747630413674,0.000244956242996083,0.00773146761286218
"ENSDARG00000011171",62.3271978036919,0.470409295520892,0.552630546819507,0.8512184102529,0.394648037794811,0.667684084972797
"ENSDARG00000011175",113.247441149204,-0.0965419534102937,0.458371060614733,-0.210619652298334,0.833184075978574,0.938160488523697
"ENSDARG00000011188",147.937978532544,0.651402841258306,0.542006314066466,1.20183625974959,0.229426973912804,0.507125508102382
"ENSDARG00000011190",159.1982844655,0.901112542072295,0.542951903761415,1.65965444789796,0.0969839881356339,0.310884327874873
"ENSDARG00000011196",98.9487714255504,-0.977596451745748,0.49407755377728,-1.97862955779292,0.0478577292478831,0.210457359416498
"ENSDARG00000011201",14694.2394465049,-1.53728441964454,0.503553270803889,-3.05287346697275,0.00226661490348028,0.034857884692331
"ENSDARG00000011219",119.566519061338,0.579863659086156,0.475548090183999,1.21935861179002,0.222708111525904,0.499174902108874
"ENSDARG00000011222",2.44558262127186,-2.33780349706331,2.24550862910979,-1.04110198765529,0.297828217170207,NA
"ENSDARG00000011233",169.356686836947,-0.00126268549335701,0.507826310062435,-0.00248645150583429,0.998016100776533,0.99921357041376
"ENSDARG00000011239",12.9367520007066,-2.39077219255156,1.70952135458876,-1.3985038479538,0.161961817960897,NA
"ENSDARG00000011240",72.0631076739444,-0.331187013508553,0.511677401319759,-0.647257456855294,0.517465330601353,0.761958710583288
"ENSDARG00000011245",588.387391047132,0.205923070290604,0.442501850285099,0.465360924836653,0.641673011843804,0.838519928244845
"ENSDARG00000011246",77.0134748655991,-1.69545511121808,0.564491450395832,-3.00350892830917,0.00266885717939809,0.0386463255988545
"ENSDARG00000011247",115.731202849105,-0.129535311985026,0.468769911049746,-0.276330261246823,0.782294415297735,0.915529259012269
"ENSDARG00000011257",51.6746647964111,1.38504512800585,0.565888470734357,2.44755848481675,0.0143827780697601,0.104924216069094
"ENSDARG00000011262",8.13730408813638,-0.834906913116722,1.09071316566037,-0.765468813802415,0.443992430017817,NA
"ENSDARG00000011272",292.972771113239,-1.29848164151755,0.525336907669245,-2.47171219566222,0.0134467722490752,0.100519516403921
"ENSDARG00000011298",57.4086993434543,0.712183766216598,0.542163264843447,1.31359649832094,0.188982027747323,0.456294070378789
"ENSDARG00000011299",28.1462989054086,0.405788592224023,0.685498152345339,0.591961613369302,0.553876293695538,0.784760946315305
"ENSDARG00000011301",147.991991637596,-0.711120323269682,0.482875223259818,-1.47267925338769,0.140837543339076,0.383895884262966
"ENSDARG00000011312",223.493207352701,-0.188597562297584,0.539285878586658,-0.349717227515495,0.726550923438161,0.885719621683241
"ENSDARG00000011326",2.91843217028347,-1.50056829350629,2.25812084103289,-0.664520811392854,0.506357033523463,NA
"ENSDARG00000011333",215.346495059655,0.0283153504275752,0.488012457060338,0.0580217779647258,0.953731281439834,0.985808874477469
"ENSDARG00000011334",11.4708782392494,-1.1236482982694,1.15865287592756,-0.96978855498016,0.332151898827297,NA
"ENSDARG00000011360",42.5740614221625,-0.363707436011331,0.612975484900978,-0.593347442059751,0.552948654858344,0.784278921811723
"ENSDARG00000011370",17.6466523481251,2.41921675466903,0.83695455370254,2.89049954261774,0.00384630090964956,0.0493296674090845
"ENSDARG00000011371",100.357385966668,-1.67635611682685,0.604789744797823,-2.77179983828469,0.00557473043099856,0.0617661626425409
"ENSDARG00000011373",29.2161204501577,0.428946646695839,0.715568207491617,0.599449000395765,0.548873509437187,0.781598444733318
"ENSDARG00000011376",28.6358199684007,0.0495887113093937,0.694873013617062,0.0713637029178421,0.943108296803421,0.982915526194454
"ENSDARG00000011400",2.54288983889136,-0.279305479685313,1.87658979559424,-0.148836725181524,0.881682470873169,NA
"ENSDARG00000011404",187.22215216825,-1.23921719689857,0.494386297214102,-2.50657674753858,0.0121906589391677,0.0954029821200635
"ENSDARG00000011405",22909.5945807457,-1.42460290325074,0.473292309668636,-3.0099853180546,0.00261260318421857,0.0383037743938044
"ENSDARG00000011407",377.95155582589,2.36851596626441,0.460226087006563,5.1464183216338,2.6550698935752e-07,2.72675678070173e-05
"ENSDARG00000011410",25.5897601522099,-0.0665490973722869,0.748790015953584,-0.0888755137680843,0.929180843710151,0.977857438494558
"ENSDARG00000011418",263.381733337078,-1.39163082157307,0.509668992939129,-2.73046004534805,0.00632459989852906,0.0664362772305068
"ENSDARG00000011422",100.885507607815,0.100683395764099,0.494328705804065,0.203677016086552,0.838605904201137,0.940938518109874
"ENSDARG00000011434",51.3122166141298,0.122649448659105,0.714031880424232,0.171770269677923,0.863618139448658,0.952425588435782
"ENSDARG00000011445",59.8361254917029,0.875319566475217,0.549692329759495,1.59238089943549,0.111299145326348,0.334373287410457
"ENSDARG00000011449",3419.71177965424,1.4459049988443,0.474895505626095,3.04468031749014,0.00232927753203469,0.0355366262693905
"ENSDARG00000011459",235.037072358597,-1.05900027665969,0.423552395528685,-2.50028163655604,0.0124094609063232,0.0964369688942499
"ENSDARG00000011462",400.527581491666,-0.565573776476198,0.441011528362895,-1.28244669379891,0.199685993152339,0.470361272861129
"ENSDARG00000011466",55.3927496466883,-0.42268521386686,0.562089621946241,-0.751989002044387,0.452057672666113,0.712925071588064
"ENSDARG00000011473",10.2943631658108,0.622242724037961,1.05768903912987,0.588304029840248,0.556328241183628,NA
"ENSDARG00000011487",4.77955649337938,-0.197512267586896,1.47254704342239,-0.134129682626541,0.893300028372676,NA
"ENSDARG00000011488",142.167044805409,-0.387091683344551,0.494347358431393,-0.783035808207464,0.433606084628559,0.699079197666452
"ENSDARG00000011490",56.3608107264304,0.711919260332299,0.529212427499404,1.3452428993329,0.178546806656881,0.441792559435777
"ENSDARG00000011493",45.1440051421715,0.0854026583940545,0.612067459480563,0.139531447181545,0.889030207730362,0.961494775560448
"ENSDARG00000011496",199.827902107009,0.457931585322852,0.436653320324649,1.04873034054197,0.294302245943065,0.576778544207661
"ENSDARG00000011498",46.235539462223,-0.228056684722385,0.643184449412772,-0.354574313683425,0.722908522113966,0.884143548414749
"ENSDARG00000011506",89.9001642384326,-0.105409916405596,0.544390420897868,-0.193629263776799,0.846466182639395,0.943983987337169
"ENSDARG00000011510",182.151008399325,-0.377016400024657,0.46576631988864,-0.809453977081892,0.418254065143188,0.685250953948546
"ENSDARG00000011515",41.4031841337246,0.44257431647244,0.603907237335382,0.732851486306422,0.463649015038386,0.722642376449059
"ENSDARG00000011519",3.71650506849646,-1.95914092382415,2.08555304315963,-0.939386763741107,0.34753220633053,NA
"ENSDARG00000011533",738.20658750646,-0.826631671350991,0.429483051023073,-1.92471313916084,0.0542652558083428,0.225488773824209
"ENSDARG00000011537",14.1003267724813,0.556944922935979,0.924829425352278,0.602213670616971,0.547031916993517,NA
"ENSDARG00000011545",434.077513071894,-0.136114613703906,0.423166247263062,-0.32165753905058,0.747712148508507,0.897241137402218
"ENSDARG00000011553",2174.04103217801,-1.30283330025313,0.469405047446073,-2.77549912882606,0.00551170470012214,0.0614759978707859
"ENSDARG00000011555",674.818594742672,-0.318330714199649,0.467095799579804,-0.681510547699244,0.495548494949094,0.74609148686672
"ENSDARG00000011564",345.449150132015,0.0880356133316867,0.420925529641045,0.209147716477927,0.834332925929884,0.938747589254162
"ENSDARG00000011570",32.2535120861123,0.414973731991814,0.83891867243722,0.494653111947355,0.620845004378532,0.825639252238393
"ENSDARG00000011571",66.2162701571011,-0.381230428966267,0.621619627049563,-0.613285701379359,0.539687446157263,0.774392287078363
"ENSDARG00000011573",1.36906499119487,-2.57618653352467,2.65670240702943,-0.969693303513514,0.332199389357364,NA
"ENSDARG00000011579",15.9277999044387,0.997518343059695,0.92968978978332,1.072958264167,0.283289842386821,NA
"ENSDARG00000011581",23.8353096409992,-1.49342610074345,0.790194909947588,-1.88994649540644,0.0587651162636906,0.236388390249031
"ENSDARG00000011582",38.7350005339429,0.248947154902422,0.68017743609369,0.366003253992288,0.714362647462858,0.880488894597177
"ENSDARG00000011583",45.6058748037086,0.413039485152564,0.600634380244604,0.687672065965248,0.491659314721165,0.743306931360239
"ENSDARG00000011594",73.4035653534809,0.340027813629057,0.509230619899882,0.667728530731142,0.504306894579745,0.751954584491197
"ENSDARG00000011597",224.926890227731,0.279842452150829,0.427800059835026,0.654143087915289,0.513019623779921,0.759012078577762
"ENSDARG00000011600",7.68059424355069,1.04500389261886,1.25682153268269,0.831465618183906,0.405710643409074,NA
"ENSDARG00000011602",12.5327653578711,0.498549460643421,1.01405259063815,0.491640636044012,0.622973411227045,NA
"ENSDARG00000011605",6.26658401042441,-0.108979428829504,1.24989639035041,-0.0871907701077137,0.930519875803883,NA
"ENSDARG00000011609",147.018286743868,1.15102179659795,0.448941726893202,2.56385568025351,0.0103516577346932,0.0867032512019381
"ENSDARG00000011611",524.013399109878,0.610699043953304,0.388851506532861,1.57051993805686,0.116294199621285,0.342928464087797
"ENSDARG00000011613",622.679263616015,-0.242969070365463,0.433483366667494,-0.560503791029736,0.575135854563134,0.797449246471326
"ENSDARG00000011618",45.7170638121606,0.634185760947513,0.645026050113121,0.983194028886574,0.325511953020568,0.608330079056215
"ENSDARG00000011635",1.89794047940681,-2.90417410201201,2.86480475043908,-1.01374242051466,0.310705676700018,NA
"ENSDARG00000011648",917.583988706406,-2.06648078993152,0.513633055739801,-4.02326284657654,5.73973774165252e-05,0.00266080689544454
"ENSDARG00000011652",18.7734672694749,0.874373137041253,0.863174413005775,1.01297388322307,0.311072635787287,0.593983232322093
"ENSDARG00000011661",41.9373276482057,0.877566260288888,0.603755193312423,1.45351339418587,0.1460812635392,0.392895034148238
"ENSDARG00000011662",165.786905582358,-0.28426257270748,0.456838796524613,-0.622238248743318,0.533785218982959,0.771189964142569
"ENSDARG00000011665",1081.70897350854,-0.021481480714006,0.392905559348619,-0.0546733946692412,0.95639866562813,0.986511521816504
"ENSDARG00000011671",3.35089949638926,-0.658950842653703,1.72576477379254,-0.381831204727626,0.702586571270011,NA
"ENSDARG00000011672",21.2889194139066,1.16746868277688,0.778582577757511,1.49947958781642,0.133749260230517,0.372422383107786
"ENSDARG00000011673",16.5457890833231,5.03424623505531,1.16761295989705,4.31157104962178,1.62098669646143e-05,NA
"ENSDARG00000011683",117.536658324955,0.31427560814814,0.594974856839046,0.528216620476719,0.597348994904325,0.81145707682398
"ENSDARG00000011693",342.997261173786,-0.0591267278000472,0.540089706651664,-0.10947575388283,0.912825151765559,0.971613290251124
"ENSDARG00000011701",2.21547423158894,0.3882193917542,2.44995441846858,0.158459842692448,0.874094461706489,NA
"ENSDARG00000011703",9.85389519113834,0.270609313096586,1.02644302822726,0.263637927926647,0.7920589298911,NA
"ENSDARG00000011723",22.2058785189633,-0.880862579130291,0.772725369554637,-1.13994261588432,0.254310209024219,0.534271534332392
"ENSDARG00000011724",163.342449963767,-0.156671094052118,0.440688361755343,-0.355514480636766,0.722204198575253,0.883627955936419
"ENSDARG00000011727",63.1597939111777,0.00649425727064257,0.523462356100696,0.0124063501318771,0.990101418702032,0.99609758753783
"ENSDARG00000011740",342.79724963963,0.0723907574736559,0.433062579087094,0.167160038685996,0.867244126460653,0.953283083515246
"ENSDARG00000011743",82.8445438131304,0.407055995595309,0.503922577732612,0.807774871740908,0.419220193170066,0.685992008703707
"ENSDARG00000011764",81.3020695748817,-0.632511916705381,0.502821417704512,-1.2579255664823,0.208418676525861,0.481783814112752
"ENSDARG00000011769",16.9225821438564,-0.129374280133121,0.890433894918209,-0.145293525854612,0.884479126106675,NA
"ENSDARG00000011770",220.412211956548,-2.06343962247785,0.533425436335975,-3.8682812665465,0.000109605194236711,0.00434483250630081
"ENSDARG00000011777",358.18778390165,-0.163366706109992,0.455434670155271,-0.358705027999507,0.719815766588548,0.882531294172223
"ENSDARG00000011783",100.836753310423,0.350054805414584,0.49586027745887,0.70595452252902,0.48021641940068,0.734574864278011
"ENSDARG00000011785",6.35156516800614,0.169865623987479,1.23203044690125,0.13787453420061,0.890339576932799,NA
"ENSDARG00000011797",144.407676859616,1.67177123982686,0.491185286529669,3.40354502806524,0.000665174486471316,0.0159949426528433
"ENSDARG00000011801",22.423518161532,-1.03697603957043,0.810957802374882,-1.27870529950344,0.201000852798779,0.472125683623591
"ENSDARG00000011809",32.9879762800043,1.39560726662872,0.644983314078447,2.16378817275726,0.0304806102621469,0.161039425251256
"ENSDARG00000011818",1.3055615413717,-1.53885603907128,2.82796688708056,-0.544156314595294,0.58633391070643,NA
"ENSDARG00000011819",102.174966348904,0.61527236311604,0.463327803096977,1.32794181355713,0.184197329918439,0.44893812852528
"ENSDARG00000011821",250.496558185606,0.802886881094955,0.482941328992843,1.66249362581858,0.0964138403587428,0.309969067359855
"ENSDARG00000011824",85.3536975418206,0.692105323759544,0.609205961675565,1.13607772625201,0.255924036032675,0.536395887766444
"ENSDARG00000011825",98.511947497636,-1.23679791253324,0.576867894864481,-2.14398811849946,0.0320338388097805,0.166543528796487
"ENSDARG00000011837",28.7812387363947,-0.0501521499425817,0.696840297996521,-0.0719707945805855,0.942625150108406,0.982722941815267
"ENSDARG00000011841",1720.55252392734,-1.58364308578337,0.483588149075893,-3.27477645763158,0.00105745614585333,0.0218885224857175
"ENSDARG00000011845",78.9957821213197,0.267778410333499,0.645018664813095,0.415148312663312,0.678033333896889,0.861069441725233
"ENSDARG00000011851",65.6894706605174,0.22865859178031,0.572159031075374,0.399641671915142,0.689420458756987,0.868180772011369
"ENSDARG00000011855",52.022993449187,0.57978693823603,0.59849641846889,0.968739194328474,0.332675331687206,0.615599217374343
"ENSDARG00000011863",59.9268956609529,0.330563266326635,0.532926696954839,0.620279051913677,0.535074084003822,0.772049507785045
"ENSDARG00000011869",8.87072671763335,1.47816770149391,1.50055875559928,0.98507818902671,0.324585665990938,NA
"ENSDARG00000011870",108.437221213904,0.349246451272859,0.523554956746959,0.667067414360579,0.504729073196535,0.752229908193189
"ENSDARG00000011876",122.587406250267,1.61597862874381,0.458579046983687,3.52388239142835,0.000425272965494342,0.0117553195907142
"ENSDARG00000011879",27.4750233200098,-0.756106487906157,0.928500417242391,-0.814330800358456,0.415455469531372,0.683096794792284
"ENSDARG00000011885",91.0873268211086,-1.4170908665899,0.519199758314169,-2.72937505054157,0.00634544907675565,0.0666022725029597
"ENSDARG00000011886",4.40261622327981,-1.8509157593693,1.69072942483377,-1.09474392069049,0.273628841031519,NA
"ENSDARG00000011890",15.2602682130808,0.423082885457723,0.838946210764832,0.504302755086069,0.614048641714935,NA
"ENSDARG00000011897",114.383304367969,-0.369028322894511,0.461861365500613,-0.799002364041686,0.424289041210729,0.690730763224539
"ENSDARG00000011909",332.734422306866,0.518752960491194,0.554678870817888,0.935231154066279,0.349669186438917,0.630279256926765
"ENSDARG00000011921",351.369220995181,-1.11174372660081,0.429069860925945,-2.591055275245,0.00956821216803302,0.0827942106801992
"ENSDARG00000011925",48.7535969020037,0.401926697778154,0.594951959741125,0.675561599886216,0.49931902887274,0.748853485902554
"ENSDARG00000011926",2.56915022369893,-1.62453818531374,2.13305528942318,-0.761601536241967,0.446297857671929,NA
"ENSDARG00000011929",19.7713903377174,-0.058604979079993,0.967912574029854,-0.0605478022007651,0.951719345006899,0.985253513621515
"ENSDARG00000011932",166.253411715592,0.374469471189933,0.438575871381913,0.853830535660826,0.393198892684201,0.66661646325806
"ENSDARG00000011934",196.570653159247,-0.261448553915098,0.435473275922849,-0.600377952840021,0.548254377694279,0.781272728850072
"ENSDARG00000011941",76.9462222252086,0.653289289684927,0.521940233033048,1.25165535886857,0.210695473233234,0.485082818268134
"ENSDARG00000011945",159.720904108793,-0.593421169570288,0.452998892793946,-1.30998370859201,0.190201346927072,0.457533828852329
"ENSDARG00000011948",182.852725348866,0.177935538333004,0.445009118249424,0.399846949278177,0.689269248251201,0.868093250982797
"ENSDARG00000011956",142.31555802886,0.85060658668319,0.441875923998793,1.92498966448671,0.0542306512780203,0.225479550694398
"ENSDARG00000011958",67.7962653465069,-1.07236393226881,0.563445264009037,-1.90322645475571,0.0570110026165535,0.23252549302229
"ENSDARG00000011961",168.029956678772,-0.716196787613736,0.545796653549288,-1.31220443173542,0.189451166965298,0.457002890965763
"ENSDARG00000011973",24.2974549416273,-0.833918438172014,0.772375376816093,-1.07968024771791,0.28028459269221,0.560863248955891
"ENSDARG00000011975",1.97001801423804,0.301407762770024,2.17530841082261,0.13855863438511,0.889798932894939,NA
"ENSDARG00000011999",43.7206030520446,-1.28286484159785,0.787998213797866,-1.62800475830384,0.103523876826504,0.321146755839485
"ENSDARG00000012002",80.5023119699343,-0.55592544356833,0.521489591973422,-1.06603363159099,0.286408439122633,0.5678617385023
"ENSDARG00000012005",265.259964652677,0.402752285910013,0.456916734727951,0.881456631589149,0.378070717327866,0.652569120497006
"ENSDARG00000012013",80.2496415544758,1.39184675610245,0.569193998718734,2.44529415144137,0.0144734043759677,0.105132982493767
"ENSDARG00000012016",63.1912738236859,1.04898637306282,0.540315923640261,1.94143153508323,0.0522059563540246,0.221265485464479
"ENSDARG00000012019",26.6666511822455,1.34815551222295,0.757928649377543,1.778736710019,0.0752829376839942,0.270785436085473
"ENSDARG00000012021",83.7338484899804,-0.0882540395040548,0.503710272521141,-0.175207940593172,0.860916245154248,0.951264383390532
"ENSDARG00000012025",52.0544982642162,-0.325715113604823,0.599785382032388,-0.543052770811335,0.587093469374306,0.804834676005377
"ENSDARG00000012030",8.89806755287523,-0.357154952987546,1.1321975839887,-0.315452848547246,0.752417846152126,NA
"ENSDARG00000012035",95.4697960599405,0.396540979856484,0.484783526267893,0.817975360898206,0.41337125652292,0.681935552715203
"ENSDARG00000012039",29.9571918798702,-0.954568613054415,0.70914732186608,-1.34607941625236,0.178276906138163,0.441508991625044
"ENSDARG00000012040",290.245305446203,0.311706598982788,0.416848544235673,0.747769431591343,0.454599243268263,0.714966956870607
"ENSDARG00000012044",15.3607790150256,-2.53604144424622,1.0919798036062,-2.32242522789442,0.0202100502511639,NA
"ENSDARG00000012051",18.5493751867891,-1.33167157767632,0.901381842468826,-1.47736676615202,0.139577349690609,0.381629571107786
"ENSDARG00000012060",18.1246929317112,8.77764338476311,1.63488707212628,5.36896005504968,7.91919553875106e-08,9.44010532480942e-06
"ENSDARG00000012066",1070.06430414854,1.93111674126368,0.38764122094654,4.98171153353684,6.30243386397122e-07,5.49959441293332e-05
"ENSDARG00000012071",90.6498644398231,0.110472242175419,0.507960308182672,0.217482036284795,0.827832704953921,0.936153620037927
"ENSDARG00000012072",46.2617697987791,-0.596770552779449,0.649197708414332,-0.919243159741064,0.357968400900053,0.637758254425772
"ENSDARG00000012073",26.8588532975143,-0.362876823663464,0.72451226119407,-0.50085670470974,0.616471974658078,0.823053260687197
"ENSDARG00000012078",167.572523032955,0.348618913715511,0.452886340661652,0.769771314379211,0.441435558539663,0.704700751564926
"ENSDARG00000012113",50.6933995549136,-1.98155158718011,0.687957497893679,-2.88034012747449,0.00397246362860299,0.0499871459995084
"ENSDARG00000012135",24.2768617694427,0.669384646684621,0.694666304281178,0.963606040136469,0.3352434774198,0.617697442317382
"ENSDARG00000012138",198.673920031611,-0.103289630560969,0.477050241427047,-0.216517300676734,0.82858454099136,0.936380904396174
"ENSDARG00000012140",165.951775728135,-0.606618343864454,0.505925209075324,-1.19902770801472,0.230517171848336,0.509001865717893
"ENSDARG00000012141",107.440037516736,0.378411774379567,0.512727772953522,0.738036428570583,0.460492312657857,0.720179329469216
"ENSDARG00000012144",97.2938952235718,-1.54933479473988,0.584607227923829,-2.6502149147936,0.00804405830857552,0.0758983904436691
"ENSDARG00000012177",120.059597329724,0.113366018612419,0.49889967942262,0.227232093521525,0.820243273316764,0.932754460064414
"ENSDARG00000012184",6.32243345317505,-0.211197137965007,1.26327519092141,-0.167182209769325,0.867226681960142,NA
"ENSDARG00000012192",96.9070889600468,-0.744494057483177,0.550820333927108,-1.35160961138682,0.176500233995484,0.439821413176985
"ENSDARG00000012194",73.14007405778,0.37422972893493,0.50554489856096,0.740250232966805,0.459148172387074,0.718903160494878
"ENSDARG00000012196",39.4682934058707,1.44086902658791,0.690304001902883,2.08729635438304,0.0368613541303471,0.181132108573524
"ENSDARG00000012199",134.054504206937,0.368007489184952,0.451859041931422,0.814429844342486,0.415398747367753,0.683096794792284
"ENSDARG00000012204",17.6314518296009,-0.862485608603019,0.904484012118491,-0.953566450094454,0.34030314503778,0.622296574359595
"ENSDARG00000012215",131.898455830821,-0.850726577801335,0.462469538904986,-1.83952997167261,0.0658372737272992,0.252091482377126
"ENSDARG00000012219",61.7736866001603,0.380746257275014,0.554284076092716,0.686915380934244,0.492136053827887,0.743775011846968
"ENSDARG00000012222",79.5016592634864,-0.57707978309604,0.53738994276186,-1.07385668613409,0.282886918892676,0.563789110932396
"ENSDARG00000012234",271.971559735879,-0.821075091159775,0.436478192397776,-1.88113657328269,0.0599533430168759,0.239293597195309
"ENSDARG00000012244",172.076810422724,0.835613019806735,0.431469011103972,1.93666983793044,0.0527857150066144,0.222570219844835
"ENSDARG00000012247",10.053773527277,-0.432333938402712,1.042607857502,-0.414665912300475,0.678386489612683,NA
"ENSDARG00000012248",186.014312834977,1.1117665452795,0.432919117537311,2.56806987781888,0.010226653856275,0.0859143335410776
"ENSDARG00000012261",285.301972110324,-0.619263702977799,0.436330834258994,-1.41925267332866,0.155825364429164,0.408086394761429
"ENSDARG00000012271",20.6803008324493,0.473592124032075,0.753312494635233,0.628679502072239,0.529558900285058,0.768577114654399
"ENSDARG00000012274",263.572006053091,-2.16625068568272,0.476054648736898,-4.55042439230533,5.35378225970609e-06,0.000359374654693773
"ENSDARG00000012275",2.84393924600766,-1.69045198211956,2.10531166432258,-0.802946191182337,0.422005836283657,NA
"ENSDARG00000012281",1.19065302898444,3.3605297855962,3.22134891684418,1.04320577259553,0.296853000509701,NA
"ENSDARG00000012295",70.6722956212526,-1.17336717135694,0.591772367043724,-1.98280155800219,0.0473895999323417,0.209294921831523
"ENSDARG00000012306",4.96226204254004,0.172626262227166,1.42022945254645,0.121548149784988,0.903256879369624,NA
