"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSDARG00000008329",392.232213835089,-0.118843698424968,0.472807408969688,-0.251357521414364,0.801537706582968,0.91013076680556,"asic1a"
"ENSDARG00000008363",1275.15937009743,-2.34807255901018,0.522353666413166,-4.49517771193919,6.95118683456245e-06,0.000194169818912111,"mcl1b"
"ENSDARG00000008370",395.434428754211,-0.161721166733595,0.388773280773535,-0.415978089882672,0.677426035969027,0.839472106258921,"csnk1da"
"ENSDARG00000008372",119.677499233834,0.770045333428083,0.547480366337509,1.40652593366859,0.15956800929121,0.373712779811912,"spred2b"
"ENSDARG00000008377",653.618511582255,0.367561877628665,0.405403301565385,0.906657336556947,0.364588031096768,0.609392189811819,"epn2"
"ENSDARG00000008380",242.7393905378,-0.0529051184687265,0.436884899073001,-0.121096239721223,0.903614807526649,0.957421481296525,"brd7"
"ENSDARG00000008383",1284.22241425263,-0.543865330702389,0.415856100815684,-1.30782097373495,0.190934038583988,0.416932275840802,"arpc1a"
"ENSDARG00000008384",32.4980026632025,-0.503389980807385,0.640433430838611,-0.786014527924041,0.431858975984012,0.667635953579737,"hdac6"
"ENSDARG00000008388",517.469513816775,-0.146254811508547,0.417273830903429,-0.35050079989894,0.725962889945586,0.867525345257087,"mmp14b"
"ENSDARG00000008395",74.448739178482,0.147038092573804,0.519339997577248,0.283124914814467,0.777081083377645,0.897432268360664,"snupn"
"ENSDARG00000008396",8.61979265810822,-0.0510013562367373,1.0941569298425,-0.046612469240659,0.962822093816789,0.984815065794121,"ftr24"
"ENSDARG00000008398",42.0016893932161,2.0450535101366,0.657679048986823,3.10950077136725,0.00187403795204768,0.0172757044945705,"cacna1c"
"ENSDARG00000008403",84.9119293891613,0.0574799165282992,0.625042713634872,0.0919615816238072,0.926728563624852,0.968961720342016,"phospho1"
"ENSDARG00000008407",5.52698680361779,-2.90073399854345,1.33365812444172,-2.17502067837491,0.0296285668390046,0.124381883576525,"tspan7"
"ENSDARG00000008413",265.49614771888,0.307299192486123,0.446393307832396,0.688404568559308,0.49119804767329,0.71344529902233,"atp11a"
"ENSDARG00000008414",8.77311972993755,2.19962949601033,1.13969932845955,1.93000859181291,0.053605773195653,0.186396837916835,NA
"ENSDARG00000008433",41.3953039575753,-0.198499742783011,0.589689029186622,-0.336617662798998,0.736405139533935,0.873854190527188,"unc45b"
"ENSDARG00000008434",113.755910623693,-0.00867351568331471,0.439614938848558,-0.0197298019626732,0.984258916875255,0.9944303834637,"bcl2l1"
"ENSDARG00000008439",14.7160333033208,0.167958781679686,0.795460553447657,0.211146587912782,0.832772887720494,0.923798365992514,"atxn10"
"ENSDARG00000008447",269.594465086086,-0.947771246111019,0.4121093995378,-2.29980497211175,0.0214592716464751,0.0991702369838943,"fkbp4"
"ENSDARG00000008450",285.061224268562,-0.045849937530549,0.412738384578195,-0.111087166214032,0.911547225627842,0.962003482854499,"pcolce2a"
"ENSDARG00000008457",13.7246842980749,-0.732032165567566,0.99353301128518,-0.736797023604328,0.4612457934918,0.692380555580654,"faah2a"
"ENSDARG00000008461",107.052043221807,1.0078288929844,0.497379499798176,2.02627750720195,0.042736354885744,0.16004987726736,"anapc5"
"ENSDARG00000008472",22.5301760573532,-0.287535835865548,0.696831751362689,-0.412633085824889,0.679875456816375,0.840967757718041,"apex2"
"ENSDARG00000008480",103.731839202951,-0.863173070425014,0.541646436885338,-1.59360980086672,0.11102345794286,0.297652469969293,"trmt61a"
"ENSDARG00000008487",99.9007490498142,-0.416275123871021,0.471585917019653,-0.882713221170412,0.377391236938488,0.622080459689352,"dmd"
"ENSDARG00000008490",118.798151002972,-0.849044773928802,0.502365401057957,-1.69009404736225,0.0910099635341971,0.261741026029547,"ltv1"
"ENSDARG00000008491",258.078507400038,-1.43035022061819,0.50543537111063,-2.82993692640698,0.0046557181454217,0.0332378612264223,"si:ch211-107o10.3"
"ENSDARG00000008494",117.61955161272,-0.130650537502506,0.504165858698392,-0.259141977284632,0.795525697528883,0.906537669177833,"myl6"
"ENSDARG00000008502",331.733875537152,-0.779981671124633,0.427347857185468,-1.82516808733201,0.0679756679875394,0.217939360330562,"pno1"
"ENSDARG00000008503",42.7593970114837,-0.465639241955018,0.574606737001928,-0.810361612508306,0.417732373807146,0.656186228176217,"glcci1a"
"ENSDARG00000008542",54.5595119711474,0.447753247330262,0.535206668332994,0.836598782905447,0.402818129955827,0.643072642194455,"yod1"
"ENSDARG00000008548",126.552925619043,0.254139877127017,0.453966092099153,0.559821276412664,0.575601349651675,0.775191899530893,"arhgap12a"
"ENSDARG00000008551",110.288777386825,-1.28622738712275,0.541665575838567,-2.37457841977776,0.0175690037550231,0.0863382280893953,"pole3"
"ENSDARG00000008560",18.2646396871978,0.523496912766754,0.753118970880743,0.695105199852481,0.486989376312161,0.710145761049172,"brap"
"ENSDARG00000008568",324.79580087456,-0.825825950589085,0.425016521857172,-1.94304434797151,0.0520108002237732,0.182947444001191,"slc25a24"
"ENSDARG00000008573",146.216332496684,0.45993587411064,0.434577201285264,1.05835251538824,0.289894759250979,0.535260515507159,"fam20b"
"ENSDARG00000008575",107.297778766676,1.64684670466219,0.535003751215011,3.07819655642068,0.00208257503060225,0.0186699721795917,"lyst"
"ENSDARG00000008592",72.7201727273834,-0.8198785604384,0.483583732273996,-1.69542212800049,0.0899953711396598,0.260002218010906,"mtmr8"
"ENSDARG00000008593",124.248216380717,1.73246658981151,0.524327405169296,3.30416944209148,0.000952582391768447,0.0103146231720501,"nbas"
"ENSDARG00000008623",59.0814495387891,0.611430257708433,0.503013172182595,1.21553528122417,0.224162000948726,0.460357438755476,NA
"ENSDARG00000008639",38.3106693472254,-0.759180692273722,0.583268362671774,-1.3015975850227,0.19305398581267,0.419790441410029,"kifap3a"
"ENSDARG00000008660",14.1084411455344,-1.83812797926835,0.937071632107091,-1.96156613463493,0.0498130182613949,0.177866157787704,"coro1b"
"ENSDARG00000008662",5.589398576891,-1.66279632584565,1.36007322476321,-1.22257853148689,0.221488925854671,0.456781733968351,"fign"
"ENSDARG00000008678",285.718731392305,-0.835031121206904,0.463102678901038,-1.80312306374143,0.0713688897534523,0.224637761023297,"snx3"
"ENSDARG00000008697",100.426123631092,-1.75118007492368,0.470644184427155,-3.72081528438545,0.000198580651813513,0.00305473978200542,"epas1a"
"ENSDARG00000008703",19.1044904026202,0.57486857654645,0.729028077198894,0.788541065188103,0.43038028817838,0.666475916170639,"apeh"
"ENSDARG00000008706",599.591402994967,-0.624877019341543,0.465643439622177,-1.34196461534725,0.179607469026502,0.401888758500808,"paip2b"
"ENSDARG00000008720",10.5367332509096,0.71538339788997,1.21555622343121,0.588523495746354,0.556180967866131,0.762339175364761,"lmo3"
"ENSDARG00000008723",70.5389216025009,-0.306802863955732,0.526438190600615,-0.582789906647348,0.560034740471606,0.76517790084001,"prkcba"
"ENSDARG00000008727",10.7895524037299,0.933099329591816,0.971636714943184,0.96033766040467,0.336885301817304,0.584757261462779,"ranbp3a"
"ENSDARG00000008732",11.1318549159843,-0.504345987379456,0.885528276479334,-0.569542498839929,0.56898803807802,0.771183879705561,"zgc:66479"
"ENSDARG00000008735",453.567474089408,-0.464858515868241,0.518860601255089,-0.895921784663896,0.370294538370725,0.61513884683018,"atp6ap2"
"ENSDARG00000008740",125.109789812912,0.484576898168172,0.433489746570131,1.11785088805965,0.26363068334948,0.506537041771389,"esf1"
"ENSDARG00000008748",417.570388604081,0.330705086441916,0.391116179664528,0.845541820145542,0.397808393481652,0.638524077776597,"ube2na"
"ENSDARG00000008757",124.129751544587,-0.323527033971477,0.435748633116835,-0.74246253317502,0.457807144091274,0.689744512103702,"entpd6"
"ENSDARG00000008765",59.4341507218607,0.564692584595197,0.517119958311679,1.09199533980246,0.274835149534618,0.518998708177938,"tmed5"
"ENSDARG00000008767",31.142038701212,-0.0798400357757807,0.668620257066992,-0.119410135920816,0.90495043144839,0.95814437715112,"tle2b"
"ENSDARG00000008772",4.22159834636124,0.232385827529272,1.32090886199061,0.175928736808584,0.860349928737981,0.937042510208732,"cacng1a"
"ENSDARG00000008784",28.3831974526842,0.812081827350471,0.665697161016423,1.21989678626621,0.222504004273272,0.458149482508209,"prpf4ba"
"ENSDARG00000008785",460.019636173571,-0.0712148061969246,0.395511922020227,-0.180057293426625,0.8571075894827,0.935624962225617,"dldh"
"ENSDARG00000008788",4.01144762204212,-0.307633964050861,1.40603852370205,-0.218794833046872,0.826809871998208,0.921779674220441,"camk1gb"
"ENSDARG00000008803",261.950706104177,0.664124897246521,0.406933676098337,1.6320224553891,0.102674755793508,0.283608594012581,"marcksb"
"ENSDARG00000008805",123.345404537901,1.15976848254965,0.438227613601492,2.64649795346832,0.0081329997306021,0.0499387750380795,"orc3"
"ENSDARG00000008808",256.687766266889,0.805114970165892,0.51543677737238,1.5620052846641,0.118286743913739,0.308661049732203,"eml2"
"ENSDARG00000008811",29.2246175308005,-0.570797029172065,0.663609623866305,-0.860139769894388,0.389712000867652,0.631884743386179,"cmtm3"
"ENSDARG00000008816",539.853535491058,-1.32204854751366,0.429007685089672,-3.08164304151643,0.00205861540754217,0.0185117598068099,"glud1a"
"ENSDARG00000008818",69.6487072515563,1.02720554386245,0.539253598611619,1.90486544087444,0.0567975645797353,0.193484921055516,"hsf1"
"ENSDARG00000008829",9.5361040602979,-2.68061516324112,1.16381643259415,-2.3032972281256,0.0212621254975462,0.0985697799014274,"chga"
"ENSDARG00000008832",19.2627888563421,0.812118665289048,0.74800263302352,1.08571631894712,0.277604518536924,0.522466908322749,"neu1"
"ENSDARG00000008840",52.1078887058541,-0.351196671029561,0.550978766450674,-0.637405091473705,0.52386101279398,0.738872012755347,"hmbsa"
"ENSDARG00000008852",50.9206710411549,1.43363984349052,0.552408091298026,2.59525496833656,0.00945207722238339,0.0559494298551977,"elp4"
"ENSDARG00000008858",53.8108058496382,0.423372395175554,0.636260366444185,0.665407461322194,0.505789913924723,0.725300758250267,"cyp7b1"
"ENSDARG00000008859",30.6943258170236,-1.17319056153755,0.619287821083287,-1.89441891410903,0.0581694278456318,0.196480919621387,"mylipa"
"ENSDARG00000008861",7.3337630778331,-1.91474989164277,1.13341949493121,-1.68935676526279,0.091151081094104,0.262018413115655,"tfap2e"
"ENSDARG00000008867",369.785913795767,-0.482396481577556,0.424377485861505,-1.13671553663661,0.255657222232723,0.496803864493314,"rap1b"
"ENSDARG00000008884",134.054355140375,-0.272341696555177,0.494259470504693,-0.551009566447126,0.581627116685354,0.778836858882123,"hprt1"
"ENSDARG00000008886",331.604161461432,0.0645830134748399,0.436769951221657,0.147865056408298,0.882449265952178,0.947914648987678,"msx1b"
"ENSDARG00000008890",28.6734461028421,0.0967443963678501,0.668016410556735,0.144823382837589,0.884850320018968,0.948530156263198,"ctns"
"ENSDARG00000008904",230.538683622759,0.549239576848763,0.528590152316781,1.03906509502963,0.298774463075883,0.5443337530386,"smarca2"
"ENSDARG00000008920",221.867737155858,-1.78453531862161,0.564725628201088,-3.16000413210602,0.00157766901374346,0.0153137447897724,"mrpl53"
"ENSDARG00000008931",28.3367116210877,0.802382087694706,0.668899279396609,1.19955591583012,0.230311856306662,0.467531208592068,"renbp"
"ENSDARG00000008936",255.976456202305,-1.0045456603373,0.467017454754126,-2.15098097536026,0.0314777013324532,0.129777537368327,"sec11a"
"ENSDARG00000008946",44.0826258308322,-0.291800948112554,0.584230574809356,-0.499461960216262,0.617453978701943,0.802069070114409,"ccdc127b"
"ENSDARG00000008947",161.883490224743,0.362970369678073,0.423599015368291,0.856872552837487,0.391515323166915,0.633243451372455,"rtf1"
"ENSDARG00000008953",32.0305571307081,0.596450887883521,0.648918538426847,0.919146013811655,0.358019204315117,0.603524819343016,"pofut1"
"ENSDARG00000008966",204.688121397134,0.451087832341291,0.446335848465827,1.01064665518532,0.312185577296179,0.559283496819521,"tbl1xr1b"
"ENSDARG00000008976",167.980538676113,0.78739156047103,0.434905507639025,1.81048882260781,0.0702200161468279,0.222134072290469,"mdn1"
"ENSDARG00000008979",56.0575723368358,0.140089214886478,0.578639290216659,0.242101110752477,0.808701817545178,0.913714116322564,"golga1"
"ENSDARG00000008983",13.7968382006007,0.723452921510138,0.854236001365314,0.846900529073761,0.397050567565123,0.637934436958919,"sh3glb2a"
"ENSDARG00000008986",13.9069188136908,1.63551458196101,0.863839796003743,1.8933077516539,0.0583169549064021,0.196742508915366,"e2f7"
"ENSDARG00000009001",296.500467623886,1.0663423751339,0.416331311886481,2.56128315283827,0.0104286321655374,0.0599356854504009,"pdia6"
"ENSDARG00000009014",869.960835454629,-0.845656000556972,0.385938836416213,-2.19116585521593,0.028439792510924,0.121123782334763,"col11a1b"
"ENSDARG00000009020",90.1089225569471,-0.0783263709973458,0.540894740584832,-0.14480889740702,0.884861757161156,0.948530156263198,"cnr1"
"ENSDARG00000009021",69.7116514649235,-1.92098453287798,0.760938622278568,-2.52449340411418,0.0115865179220832,0.0642001078063035,"chrna1"
"ENSDARG00000009023",89.0985523309214,0.299689678568314,0.467435410196693,0.641136020144915,0.521434313402849,0.737024330581372,"ankrd28b"
"ENSDARG00000009031",337.709998974072,0.410657756614491,0.486602698537716,0.843928235187668,0.398709509168195,0.639199229510967,NA
"ENSDARG00000009040",49.6140766231601,-3.36338524374977,0.676433799592592,-4.97223120100666,6.61867047737081e-07,2.58834140135048e-05,"si:ch73-141c7.1"
"ENSDARG00000009046",20.3858989873132,1.189291338461,0.771647022156223,1.54123751445026,0.123258990330024,0.317075239267323,"nphp1"
"ENSDARG00000009074",27.2099400247814,-0.452466904030056,0.758512056305992,-0.596519066860456,0.550828520210193,0.758073066290684,"cbr4"
"ENSDARG00000009087",14325.5275207761,-2.59635981798592,0.391421656953969,-6.63315320411933,3.28590436394353e-11,3.70675288440246e-09,"cd74a"
"ENSDARG00000009094",19.5617359173386,-2.61203691539662,0.833530669913704,-3.13370222557863,0.0017261592910747,0.0163580781929632,"gata2b"
"ENSDARG00000009106",407.432047371133,-0.187223542098905,0.386106858517292,-0.484900845371853,0.627746682707022,0.8079489594294,"serinc1"
"ENSDARG00000009113",27.4175044180304,-0.894173947336735,0.698838791950204,-1.27951389882268,0.200716148385221,0.429812944668182,"pigc"
"ENSDARG00000009123",50.2123466490006,3.95595028886717,0.621527154039,6.36488729922641,1.95433181661079e-10,1.82937932493174e-08,"sele"
"ENSDARG00000009133",108.584431987961,-0.495143690697894,0.444277480641259,-1.11449198366574,0.265068181595264,0.508244700339229,"myo1eb"
"ENSDARG00000009134",8.0296410784751,0.951928696817039,1.0203241235905,0.932966960995902,0.350837027188562,0.597961316370443,"hlx1"
"ENSDARG00000009136",151.277417807577,-1.15246260089324,0.489777574522866,-2.35303260263794,0.018621001351067,0.0898265466661246,"tp53bp2a"
"ENSDARG00000009142",185.250145273987,-0.189219878906655,0.417445812289536,-0.453280098484768,0.650347061583937,0.821548347402144,"ppp1r13bb"
"ENSDARG00000009160",8.6008783324846,1.17472687367827,1.01382035169508,1.15871305178887,0.246573168928732,0.485893649144513,"kmo"
"ENSDARG00000009169",293.269359226091,0.413636370922252,0.399435607040118,1.03555207305469,0.300411161023842,0.546332360361264,"mob1ba"
"ENSDARG00000009170",177.174408139997,0.780396069911419,0.470853835633437,1.65740620730329,0.0974373772929731,0.27387046248231,"ctr9"
"ENSDARG00000009178",69.3693212281612,-1.66678925348279,1.5056933678442,-1.10699116372495,0.268297748727779,0.511644124352973,"zfand1"
"ENSDARG00000009194",557.56114642577,-0.63524210627655,0.404022707264549,-1.57229307871699,0.115882597453777,0.305134420451103,"col16a1"
"ENSDARG00000009196",521.845097268987,-1.17342558262748,0.415380554383911,-2.82494105764746,0.0047289314306081,0.0336075776885716,"anxa3a"
"ENSDARG00000009208",94.7182524296203,-1.7109886937782,0.512394851476361,-3.33919962085555,0.000840201633576606,0.00941775053992427,"prkcda"
"ENSDARG00000009209",123.172831957227,-0.641318645882315,0.457826076444509,-1.40079099657847,0.161276581770928,0.376162397084797,"slc9a6a"
"ENSDARG00000009212",6080.76698207999,-0.735780885757867,0.425723368014149,-1.72830749035466,0.0839331108778484,0.249502514396685,"ppiaa"
"ENSDARG00000009214",95.2034259372069,0.641405847674893,0.477217631068356,1.344053123601,0.178931208958793,0.400971783427586,"mfsd13a"
"ENSDARG00000009215",6.90450319637703,-3.90264603276218,1.369700842947,-2.84926891361575,0.00438198255771267,0.0318390293355192,"cldn29"
"ENSDARG00000009217",23.365196434553,1.33430848127922,0.774724413551226,1.72230080521528,0.0850150419309347,0.251275563973898,"tom1l2"
"ENSDARG00000009218",16.9528800318565,-0.625186385320665,0.743218722670197,-0.841187615772822,0.400242837244518,0.640723501303469,"mars2"
"ENSDARG00000009250",264.054030574632,0.814815293926325,0.397024595533827,2.05230432344059,0.0401400961063034,0.153062927687698,"etfb"
"ENSDARG00000009252",52.2333046460788,-1.54072163166277,0.588614982728476,-2.61753723039955,0.00885668261327134,0.0532308403785345,"napepld"
"ENSDARG00000009253",146.9743334803,-0.871988847615019,0.495074840561924,-1.76132733108652,0.0781830167098145,0.23804084759181,"rtraf"
"ENSDARG00000009262",76.7019686252684,2.21421381081016,0.507700412279108,4.36126061208101,1.2931522784066e-05,0.00032509848279142,"si:dkey-97m3.1"
"ENSDARG00000009266",35.7470473903307,-1.25982096467242,0.646144875044769,-1.94974999157137,0.05120592466538,0.181061226192359,"uevld"
"ENSDARG00000009267",39.122959257292,-0.785173960263874,0.629860486893364,-1.24658392866737,0.212550097593522,0.445367588250932,"zgc:136439"
"ENSDARG00000009273",55.4561110089103,0.84937390194719,0.523687264968312,1.62191055380846,0.104822501460812,0.286928355586402,"ppm1da"
"ENSDARG00000009280",75.9488527849051,-0.647038565135077,0.491176421489151,-1.31732415650854,0.187729991356381,0.41244349411855,"smyd1a"
"ENSDARG00000009285",19504.0980659801,-1.14167684012591,0.493859505815552,-2.31174418368349,0.0207917849664388,0.0972381235262605,"rpl15"
"ENSDARG00000009299",52.5156697591192,0.93216820480502,0.624041209899939,1.49376065236859,0.135238189309518,0.336956202105183,"dusp8a"
"ENSDARG00000009311",6.014060622673,0.370853200865342,1.16679823867949,0.317838327631564,0.750607575803707,0.88257122742834,"pvalb6"
"ENSDARG00000009313",156.141003191761,-1.14192626541013,0.471658234868846,-2.42108836651111,0.0154741151928438,0.0790230641798218,"napsa"
"ENSDARG00000009315",37.3290942000252,0.315071320824459,0.58664618179111,0.537072140932554,0.591217783596911,0.785700842451173,"clgn"
"ENSDARG00000009336",31.9395535089593,-1.24728438278865,0.636592923353032,-1.95931235964581,0.0500762171799264,0.178559414884431,"aif1l"
"ENSDARG00000009341",3.98318509102034,1.34966226512953,1.45278818402976,0.929015172319084,0.352881223444872,0.599652739492358,"nrap"
"ENSDARG00000009342",500.510190885153,0.282219587028672,0.423793674147417,0.665936289861894,0.505451823504331,0.72505226524529,"txndc5"
"ENSDARG00000009346",120.095467310053,0.852237993530238,0.448074618232663,1.90200015544668,0.057171134274406,0.194326502091828,"caprin1a"
"ENSDARG00000009350",158.437714887847,-0.76077795974025,0.440470803225445,-1.72719270873185,0.0841330598825692,0.2498738494625,"atg3"
"ENSDARG00000009387",134.096000126023,2.2128570530453,0.476779375809404,4.64126001526104,3.46291043312046e-06,0.000107416295793738,"robo4"
"ENSDARG00000009390",183.09117110145,-1.89401859939773,0.472195839720054,-4.01108701110247,6.0439828644639e-05,0.00119239922027843,"npl"
"ENSDARG00000009401",595.116647544289,1.77111841061479,0.399466258207813,4.43371217023643,9.26242662638285e-06,0.000243283856374754,"vcanb"
"ENSDARG00000009402",176.278586751552,-3.61654107808163,0.483655984547933,-7.47750714066314,7.57456533550303e-14,1.43330323413099e-11,"si:ch211-210b2.2"
"ENSDARG00000009418",85.5428088135268,-0.209503264020869,0.47229981564365,-0.443581083628749,0.65734548458109,0.82611654195633,"mef2cb"
"ENSDARG00000009430",39.1431328299068,0.351032265541811,0.571958145845834,0.613737680093167,0.539388684706899,0.749805103356569,"tmem30c"
"ENSDARG00000009436",117.974781874021,0.599408014781484,0.538669306032235,1.11275695137828,0.26581282857386,0.509019995260651,"ubxn7"
"ENSDARG00000009438",1218.21064012824,0.837031162879574,0.516281187038616,1.62126992788712,0.104959761458567,0.287061026637174,"myog"
"ENSDARG00000009447",1989.80730701533,-1.26692596051903,0.506328922718372,-2.50217971692625,0.0123431250672582,0.067127078661838,"atp5mc3b"
"ENSDARG00000009459",25.5868131207567,-0.856853398846328,0.721295893947071,-1.187936055143,0.234858603441385,0.472509626541843,"slc35e4"
"ENSDARG00000009471",5.4922877421089,-0.561214223545562,1.23901515364552,-0.45295186414332,0.650583403465266,0.821774815832741,"nid2b"
"ENSDARG00000009472",86.1779190771466,-0.97617006113955,0.531397787649139,-1.83698555738827,0.0662120275147492,0.214348649780088,"med19b"
"ENSDARG00000009473",46.7818381361327,-0.0342713051658763,0.585807928636091,-0.0585026311365717,0.953348266742385,0.981411337652007,"ppardb"
"ENSDARG00000009477",4.66213038986757,-0.213090982223579,1.26446316709328,-0.168522886050866,0.866171940674451,0.939759174598581,"prkar2ab"
"ENSDARG00000009480",78.5635544997466,-0.268240713519244,0.500685127147983,-0.535747316975849,0.592133196993995,0.786204919322494,"pdcl"
"ENSDARG00000009484",781.547164942158,0.834660968246344,0.38498050834774,2.1680603307127,0.030154096572326,0.126075502846233,"arf1"
"ENSDARG00000009488",175.848657580458,-0.987068111197336,0.468556261345861,-2.10661598750623,0.0351508797849221,0.139793261571765,"gipc2"
"ENSDARG00000009493",12.6499436301958,0.526346121828851,1.08155954482034,0.486654779526061,0.62650299632161,0.807233835793505,"si:ch211-45c16.2"
"ENSDARG00000009494",105.482780841163,1.15881688262587,0.461512959605448,2.51090865057517,0.0120420854003902,0.0660451120990871,"xrcc1"
"ENSDARG00000009499",81.4820094931003,4.0806413125377,1.57000387498143,2.59912817895813,0.00934608674399074,0.0554900251419531,"syne1a"
"ENSDARG00000009505",387.286219143629,-0.59978534816267,0.501362281124364,-1.19631127179648,0.231575111704125,0.469013559186235,"prelid3b"
"ENSDARG00000009511",6.34414364755629,-4.17791451707881,1.44614965349233,-2.88899181837059,0.0038647912964847,0.0291149816932953,"tnfa"
"ENSDARG00000009524",93.2865319207988,-0.971695690256099,0.469499372005747,-2.06964215118099,0.0384858677183896,0.148475693160106,"rnf150b"
"ENSDARG00000009525",163.906522458479,0.298982564229683,0.435879208449209,0.685929859543924,0.492757339782625,0.714412890549896,"tial1"
"ENSDARG00000009534",594.741416040674,0.00804901938238291,0.398051341473278,0.0202210583001471,0.983867029225003,0.994376980260832,"wls"
"ENSDARG00000009544",7683.33638610595,-2.69365038359344,0.506089783533103,-5.32247532204383,1.02364674610658e-07,4.990065218278e-06,"cldnb"
"ENSDARG00000009549",1121.96862458788,1.96692729077101,0.387118447934657,5.080944349888,3.75563138891227e-07,1.58113878426024e-05,"ubr4"
"ENSDARG00000009553",13.5307167343559,-1.91682380991299,0.895282389355592,-2.14102704655308,0.0322718570271308,0.132320629068837,"gng3"
"ENSDARG00000009557",24.8336648857651,0.609108907917832,0.648770807105983,0.938866085289699,0.347799503785228,0.594981594985171,"wrap73"
"ENSDARG00000009567",6.58992174721631,0.910777401518931,1.17663234073473,0.774054366846832,0.438898641523999,0.673527151891567,"spegb"
"ENSDARG00000009585",314.215063407321,0.256804572394092,0.400662947671013,0.640949141633521,0.521555726600554,0.737097468416042,"papola"
"ENSDARG00000009594",470.297997757925,0.541704826119852,0.39638830058555,1.36660144943642,0.171750262664985,0.391345387057934,"nr1d2b"
"ENSDARG00000009607",32.2060529267998,0.010751543155867,0.614945144857004,0.0174837434619752,0.986050701703511,0.995079476020651,"ccnc"
"ENSDARG00000009610",140.931774412664,1.08821390938137,0.615456531180771,1.76814097218792,0.0770373393172127,0.235897528676581,"rgs12a"
"ENSDARG00000009624",66.3769857738964,-0.401831003644138,0.50210291002549,-0.800296105879448,0.423539258743518,0.660350110850747,"uts2r"
"ENSDARG00000009629",41.2158443459006,1.53489722130618,0.614286029070295,2.49866861473182,0.0124660822421704,0.0675425231827938,"unc119b"
"ENSDARG00000009637",12.0791898095878,1.37081912204969,0.874748963512517,1.56710002438325,0.117091313512864,0.30676176426378,"rcvrn3"
"ENSDARG00000009640",1507.64289867691,0.232247565788936,0.457586389528375,0.50754911226339,0.611769585777627,0.797609903345343,"psmb1"
"ENSDARG00000009653",115.622397783372,0.102130735664541,0.585540210052931,0.174421387141472,0.861534307429056,0.937668630520975,"lhfpl2a"
"ENSDARG00000009657",87.5538469580568,-0.404002852874048,0.511662863942058,-0.789587991126513,0.429768423779969,0.665996098220676,"fgfr1op2"
"ENSDARG00000009673",8.10875499769667,-1.22944026546583,1.108680364269,-1.10892219713519,0.267463747175019,0.510612608243218,"si:ch211-197g15.5"
"ENSDARG00000009677",171.639775471583,0.247085800556772,0.484135348344714,0.510365131159235,0.609795680657446,0.796259136915466,"dlg1a"
"ENSDARG00000009681",48.6407983612324,0.0816170789810792,0.540478215427913,0.151009007673807,0.879968610290153,0.946789410851438,"med27"
"ENSDARG00000009685",38.4939234527485,-0.822690586576473,0.651100482623566,-1.26353859125015,0.206395686794262,0.437977968914195,"ppa2"
"ENSDARG00000009689",352.939968545588,4.53865417587066,0.571457445445822,7.94224348994146,1.98556674290989e-15,5.06405848430844e-13,"daam1b"
"ENSDARG00000009693",50.7033680887277,-0.478445182478918,0.564980649738778,-0.846834635310306,0.397087299998093,0.637935211371777,"llgl1"
"ENSDARG00000009702",85.8343980356609,-0.436646090501012,0.481777534107854,-0.906323063215442,0.364764881722049,0.60960212516759,"si:ch211-210p4.6"
"ENSDARG00000009724",970.833550902389,2.02720398989588,0.431141013086018,4.70195116763673,2.57687135870454e-06,8.39773743897824e-05,"rpn2"
"ENSDARG00000009733",14.826108384125,0.83359953168677,0.87219242268336,0.955751861638678,0.339197614064514,0.586858635828211,"kif21b"
"ENSDARG00000009735",52.3322163602507,0.691977941481166,0.578936530885721,1.19525700066379,0.23198663422802,0.469304685387551,"gigyf2"
"ENSDARG00000009740",151.666463801884,0.465084506759259,0.423649239091367,1.09780559917152,0.27228938599732,0.515740890623273,"ppp1r7"
"ENSDARG00000009745",57.9292198101528,0.18989899234894,0.516742435245914,0.367492544440574,0.713251652080996,0.859753562034441,"fbxw2"
"ENSDARG00000009748",21.7494997452709,0.474819125050622,0.687726749862939,0.690418287706929,0.489931179518972,0.712546189849162,"dffb"
"ENSDARG00000009753",407.654122580048,-1.58582740629204,0.459099992032006,-3.45420917842552,0.000551909114812223,0.00680623447965346,"sf3b6"
"ENSDARG00000009754",133.06393748938,-0.334071010351893,0.461171476090823,-0.724396515551411,0.468822338439258,0.697702791700133,"zc3h11a"
"ENSDARG00000009764",9.41957648639052,-0.763706515916493,0.937234316049731,-0.814851209391664,0.415157484130293,0.654034190127054,"srek1"
"ENSDARG00000009771",110.86448675108,-0.751148577139091,0.472767947382036,-1.58883143685733,0.112098453798499,0.299439676676682,"ppme1"
"ENSDARG00000009779",3869.9114662386,-2.1364989047999,0.489573790224689,-4.36399772099597,1.2770690769137e-05,0.000321514472325139,"mcl1a"
"ENSDARG00000009782",25.0660311154959,1.28013027153124,0.722502540894885,1.77180037311105,0.076427700622975,0.234684117180791,"myh11a"
"ENSDARG00000009783",44.7334775494702,-0.414604142341824,0.570523094008201,-0.72670878128531,0.467404372936021,0.696771042348844,"slc49a4"
"ENSDARG00000009796",80.1589622829721,1.09671903888135,0.598275037952926,1.83313521258368,0.0667824656845095,0.215481817219655,"klc1a"
"ENSDARG00000009806",221.76270569612,-1.57531664533074,0.514749284348747,-3.06035713546219,0.00221073202993823,0.0195158511842571,"smfn"
