"comparison","gene_id"
"1dpa_vs_0dpa","ENSDARG00000023062"
"1dpa_vs_0dpa","ENSDARG00000023082"
"1dpa_vs_0dpa","ENSDARG00000023185"
"1dpa_vs_0dpa","ENSDARG00000023298"
"1dpa_vs_0dpa","ENSDARG00000023323"
"1dpa_vs_0dpa","ENSDARG00000023369"
"1dpa_vs_0dpa","ENSDARG00000023526"
"1dpa_vs_0dpa","ENSDARG00000023532"
"1dpa_vs_0dpa","ENSDARG00000023536"
"1dpa_vs_0dpa","ENSDARG00000023537"
"1dpa_vs_0dpa","ENSDARG00000023672"
"1dpa_vs_0dpa","ENSDARG00000023694"
"1dpa_vs_0dpa","ENSDARG00000023920"
"1dpa_vs_0dpa","ENSDARG00000023927"
"1dpa_vs_0dpa","ENSDARG00000023933"
"1dpa_vs_0dpa","ENSDARG00000023963"
"1dpa_vs_0dpa","ENSDARG00000024030"
"1dpa_vs_0dpa","ENSDARG00000024116"
"1dpa_vs_0dpa","ENSDARG00000024189"
"1dpa_vs_0dpa","ENSDARG00000024195"
"1dpa_vs_0dpa","ENSDARG00000024204"
"1dpa_vs_0dpa","ENSDARG00000024278"
"1dpa_vs_0dpa","ENSDARG00000024365"
"1dpa_vs_0dpa","ENSDARG00000024431"
"1dpa_vs_0dpa","ENSDARG00000024488"
"1dpa_vs_0dpa","ENSDARG00000024522"
"1dpa_vs_0dpa","ENSDARG00000024575"
"1dpa_vs_0dpa","ENSDARG00000024717"
"1dpa_vs_0dpa","ENSDARG00000024728"
"1dpa_vs_0dpa","ENSDARG00000024740"
"1dpa_vs_0dpa","ENSDARG00000024759"
"1dpa_vs_0dpa","ENSDARG00000024815"
"1dpa_vs_0dpa","ENSDARG00000024829"
"1dpa_vs_0dpa","ENSDARG00000024831"
"1dpa_vs_0dpa","ENSDARG00000024847"
"1dpa_vs_0dpa","ENSDARG00000025043"
"1dpa_vs_0dpa","ENSDARG00000025074"
"1dpa_vs_0dpa","ENSDARG00000025081"
"1dpa_vs_0dpa","ENSDARG00000025089"
"1dpa_vs_0dpa","ENSDARG00000025220"
"1dpa_vs_0dpa","ENSDARG00000025254"
"1dpa_vs_0dpa","ENSDARG00000025403"
"1dpa_vs_0dpa","ENSDARG00000025428"
"1dpa_vs_0dpa","ENSDARG00000025436"
"1dpa_vs_0dpa","ENSDARG00000025522"
"1dpa_vs_0dpa","ENSDARG00000025581"
"1dpa_vs_0dpa","ENSDARG00000025607"
"1dpa_vs_0dpa","ENSDARG00000025608"
"1dpa_vs_0dpa","ENSDARG00000025615"
"1dpa_vs_0dpa","ENSDARG00000025641"
"1dpa_vs_0dpa","ENSDARG00000025757"
"1dpa_vs_0dpa","ENSDARG00000025788"
"1dpa_vs_0dpa","ENSDARG00000025847"
"1dpa_vs_0dpa","ENSDARG00000025850"
"1dpa_vs_0dpa","ENSDARG00000025912"
"1dpa_vs_0dpa","ENSDARG00000026072"
"1dpa_vs_0dpa","ENSDARG00000026137"
"1dpa_vs_0dpa","ENSDARG00000026165"
"1dpa_vs_0dpa","ENSDARG00000026180"
"1dpa_vs_0dpa","ENSDARG00000026224"
"1dpa_vs_0dpa","ENSDARG00000026322"
"1dpa_vs_0dpa","ENSDARG00000026325"
"1dpa_vs_0dpa","ENSDARG00000026329"
"1dpa_vs_0dpa","ENSDARG00000026531"
"1dpa_vs_0dpa","ENSDARG00000026582"
"1dpa_vs_0dpa","ENSDARG00000026655"
"1dpa_vs_0dpa","ENSDARG00000026712"
"1dpa_vs_0dpa","ENSDARG00000026726"
"1dpa_vs_0dpa","ENSDARG00000026801"
"1dpa_vs_0dpa","ENSDARG00000026842"
"1dpa_vs_0dpa","ENSDARG00000026895"
"1dpa_vs_0dpa","ENSDARG00000026988"
"1dpa_vs_0dpa","ENSDARG00000027087"
"1dpa_vs_0dpa","ENSDARG00000027088"
"1dpa_vs_0dpa","ENSDARG00000027140"
"1dpa_vs_0dpa","ENSDARG00000027200"
"1dpa_vs_0dpa","ENSDARG00000027310"
"1dpa_vs_0dpa","ENSDARG00000027345"
"1dpa_vs_0dpa","ENSDARG00000027423"
"1dpa_vs_0dpa","ENSDARG00000027428"
"1dpa_vs_0dpa","ENSDARG00000027600"
"1dpa_vs_0dpa","ENSDARG00000027611"
"1dpa_vs_0dpa","ENSDARG00000027620"
"1dpa_vs_0dpa","ENSDARG00000027687"
"1dpa_vs_0dpa","ENSDARG00000027699"
"1dpa_vs_0dpa","ENSDARG00000027744"
"1dpa_vs_0dpa","ENSDARG00000027799"
"1dpa_vs_0dpa","ENSDARG00000027803"
"1dpa_vs_0dpa","ENSDARG00000027887"
"1dpa_vs_0dpa","ENSDARG00000027933"
"1dpa_vs_0dpa","ENSDARG00000027966"
"1dpa_vs_0dpa","ENSDARG00000027978"
"1dpa_vs_0dpa","ENSDARG00000027984"
"1dpa_vs_0dpa","ENSDARG00000028000"
"1dpa_vs_0dpa","ENSDARG00000028012"
"1dpa_vs_0dpa","ENSDARG00000028058"
"1dpa_vs_0dpa","ENSDARG00000028071"
"1dpa_vs_0dpa","ENSDARG00000028159"
"1dpa_vs_0dpa","ENSDARG00000028275"
"1dpa_vs_0dpa","ENSDARG00000028335"
"1dpa_vs_0dpa","ENSDARG00000028346"
"1dpa_vs_0dpa","ENSDARG00000028367"
"1dpa_vs_0dpa","ENSDARG00000028386"
"1dpa_vs_0dpa","ENSDARG00000028396"
"1dpa_vs_0dpa","ENSDARG00000028676"
"1dpa_vs_0dpa","ENSDARG00000028780"
"1dpa_vs_0dpa","ENSDARG00000028889"
"1dpa_vs_0dpa","ENSDARG00000029003"
"1dpa_vs_0dpa","ENSDARG00000029064"
"1dpa_vs_0dpa","ENSDARG00000029112"
"1dpa_vs_0dpa","ENSDARG00000029146"
"1dpa_vs_0dpa","ENSDARG00000029157"
"1dpa_vs_0dpa","ENSDARG00000029232"
"1dpa_vs_0dpa","ENSDARG00000029290"
"1dpa_vs_0dpa","ENSDARG00000029305"
"1dpa_vs_0dpa","ENSDARG00000029443"
"1dpa_vs_0dpa","ENSDARG00000029445"
"1dpa_vs_0dpa","ENSDARG00000029473"
"1dpa_vs_0dpa","ENSDARG00000029500"
"1dpa_vs_0dpa","ENSDARG00000029533"
"1dpa_vs_0dpa","ENSDARG00000029544"
"1dpa_vs_0dpa","ENSDARG00000029587"
"1dpa_vs_0dpa","ENSDARG00000029660"
"1dpa_vs_0dpa","ENSDARG00000029671"
"1dpa_vs_0dpa","ENSDARG00000029905"
"1dpa_vs_0dpa","ENSDARG00000029944"
"1dpa_vs_0dpa","ENSDARG00000030087"
"1dpa_vs_0dpa","ENSDARG00000030110"
"1dpa_vs_0dpa","ENSDARG00000030166"
"1dpa_vs_0dpa","ENSDARG00000030177"
"1dpa_vs_0dpa","ENSDARG00000030236"
"1dpa_vs_0dpa","ENSDARG00000030263"
"1dpa_vs_0dpa","ENSDARG00000030269"
"1dpa_vs_0dpa","ENSDARG00000030289"
"1dpa_vs_0dpa","ENSDARG00000030367"
"1dpa_vs_0dpa","ENSDARG00000030440"
"1dpa_vs_0dpa","ENSDARG00000030449"
"1dpa_vs_0dpa","ENSDARG00000030463"
"1dpa_vs_0dpa","ENSDARG00000030602"
"1dpa_vs_0dpa","ENSDARG00000030632"
"1dpa_vs_0dpa","ENSDARG00000030665"
"1dpa_vs_0dpa","ENSDARG00000030759"
"1dpa_vs_0dpa","ENSDARG00000030778"
"1dpa_vs_0dpa","ENSDARG00000030786"
"1dpa_vs_0dpa","ENSDARG00000030844"
"1dpa_vs_0dpa","ENSDARG00000030896"
"1dpa_vs_0dpa","ENSDARG00000030938"
"1dpa_vs_0dpa","ENSDARG00000030981"
"1dpa_vs_0dpa","ENSDARG00000031044"
"1dpa_vs_0dpa","ENSDARG00000031108"
"1dpa_vs_0dpa","ENSDARG00000031222"
"1dpa_vs_0dpa","ENSDARG00000031243"
"1dpa_vs_0dpa","ENSDARG00000031246"
"1dpa_vs_0dpa","ENSDARG00000031345"
"1dpa_vs_0dpa","ENSDARG00000031426"
"1dpa_vs_0dpa","ENSDARG00000031658"
"1dpa_vs_0dpa","ENSDARG00000031683"
"1dpa_vs_0dpa","ENSDARG00000031745"
"1dpa_vs_0dpa","ENSDARG00000031783"
"1dpa_vs_0dpa","ENSDARG00000031796"
"1dpa_vs_0dpa","ENSDARG00000031885"
"1dpa_vs_0dpa","ENSDARG00000031907"
"1dpa_vs_0dpa","ENSDARG00000031929"
"1dpa_vs_0dpa","ENSDARG00000031952"
"1dpa_vs_0dpa","ENSDARG00000031981"
"1dpa_vs_0dpa","ENSDARG00000032083"
"1dpa_vs_0dpa","ENSDARG00000032102"
"1dpa_vs_0dpa","ENSDARG00000032103"
"1dpa_vs_0dpa","ENSDARG00000032175"
"1dpa_vs_0dpa","ENSDARG00000032188"
"1dpa_vs_0dpa","ENSDARG00000032272"
"1dpa_vs_0dpa","ENSDARG00000032369"
"1dpa_vs_0dpa","ENSDARG00000032430"
"1dpa_vs_0dpa","ENSDARG00000032496"
"1dpa_vs_0dpa","ENSDARG00000032565"
"1dpa_vs_0dpa","ENSDARG00000032618"
"1dpa_vs_0dpa","ENSDARG00000032619"
"1dpa_vs_0dpa","ENSDARG00000032631"
"1dpa_vs_0dpa","ENSDARG00000032637"
"1dpa_vs_0dpa","ENSDARG00000032704"
"1dpa_vs_0dpa","ENSDARG00000032708"
"1dpa_vs_0dpa","ENSDARG00000032725"
"1dpa_vs_0dpa","ENSDARG00000032801"
"1dpa_vs_0dpa","ENSDARG00000032849"
"1dpa_vs_0dpa","ENSDARG00000032866"
"1dpa_vs_0dpa","ENSDARG00000032970"
"1dpa_vs_0dpa","ENSDARG00000033042"
"1dpa_vs_0dpa","ENSDARG00000033144"
"1dpa_vs_0dpa","ENSDARG00000033170"
"1dpa_vs_0dpa","ENSDARG00000033182"
"1dpa_vs_0dpa","ENSDARG00000033201"
"1dpa_vs_0dpa","ENSDARG00000033251"
"1dpa_vs_0dpa","ENSDARG00000033285"
"1dpa_vs_0dpa","ENSDARG00000033307"
"1dpa_vs_0dpa","ENSDARG00000033320"
"1dpa_vs_0dpa","ENSDARG00000033361"
"1dpa_vs_0dpa","ENSDARG00000033364"
"1dpa_vs_0dpa","ENSDARG00000033370"
"1dpa_vs_0dpa","ENSDARG00000033537"
"1dpa_vs_0dpa","ENSDARG00000033614"
"1dpa_vs_0dpa","ENSDARG00000033789"
"1dpa_vs_0dpa","ENSDARG00000033889"
"1dpa_vs_0dpa","ENSDARG00000033899"
"1dpa_vs_0dpa","ENSDARG00000034080"
"1dpa_vs_0dpa","ENSDARG00000034291"
"1dpa_vs_0dpa","ENSDARG00000034293"
"1dpa_vs_0dpa","ENSDARG00000034344"
"1dpa_vs_0dpa","ENSDARG00000034375"
"1dpa_vs_0dpa","ENSDARG00000034403"
"1dpa_vs_0dpa","ENSDARG00000034541"
"1dpa_vs_0dpa","ENSDARG00000034624"
"1dpa_vs_0dpa","ENSDARG00000034643"
"1dpa_vs_0dpa","ENSDARG00000034677"
"1dpa_vs_0dpa","ENSDARG00000034714"
"1dpa_vs_0dpa","ENSDARG00000034753"
"1dpa_vs_0dpa","ENSDARG00000034956"
"1dpa_vs_0dpa","ENSDARG00000035018"
"1dpa_vs_0dpa","ENSDARG00000035043"
"1dpa_vs_0dpa","ENSDARG00000035131"
"1dpa_vs_0dpa","ENSDARG00000035133"
"1dpa_vs_0dpa","ENSDARG00000035136"
"1dpa_vs_0dpa","ENSDARG00000035146"
"1dpa_vs_0dpa","ENSDARG00000035152"
"1dpa_vs_0dpa","ENSDARG00000035178"
"1dpa_vs_0dpa","ENSDARG00000035187"
"1dpa_vs_0dpa","ENSDARG00000035198"
"1dpa_vs_0dpa","ENSDARG00000035253"
"1dpa_vs_0dpa","ENSDARG00000035308"
"1dpa_vs_0dpa","ENSDARG00000035324"
"1dpa_vs_0dpa","ENSDARG00000035325"
"1dpa_vs_0dpa","ENSDARG00000035329"
"1dpa_vs_0dpa","ENSDARG00000035400"
"1dpa_vs_0dpa","ENSDARG00000035468"
"1dpa_vs_0dpa","ENSDARG00000035519"
"1dpa_vs_0dpa","ENSDARG00000035562"
"1dpa_vs_0dpa","ENSDARG00000035573"
"1dpa_vs_0dpa","ENSDARG00000035596"
"1dpa_vs_0dpa","ENSDARG00000035598"
"1dpa_vs_0dpa","ENSDARG00000035607"
"1dpa_vs_0dpa","ENSDARG00000035610"
"1dpa_vs_0dpa","ENSDARG00000035632"
"1dpa_vs_0dpa","ENSDARG00000035650"
"1dpa_vs_0dpa","ENSDARG00000035652"
"1dpa_vs_0dpa","ENSDARG00000035676"
"1dpa_vs_0dpa","ENSDARG00000035678"
"1dpa_vs_0dpa","ENSDARG00000035695"
"1dpa_vs_0dpa","ENSDARG00000035719"
"1dpa_vs_0dpa","ENSDARG00000035797"
"1dpa_vs_0dpa","ENSDARG00000035810"
"1dpa_vs_0dpa","ENSDARG00000035860"
"1dpa_vs_0dpa","ENSDARG00000035871"
"1dpa_vs_0dpa","ENSDARG00000035887"
"1dpa_vs_0dpa","ENSDARG00000035890"
"1dpa_vs_0dpa","ENSDARG00000035904"
"1dpa_vs_0dpa","ENSDARG00000035909"
"1dpa_vs_0dpa","ENSDARG00000035942"
"1dpa_vs_0dpa","ENSDARG00000035957"
"1dpa_vs_0dpa","ENSDARG00000035990"
"1dpa_vs_0dpa","ENSDARG00000036028"
"1dpa_vs_0dpa","ENSDARG00000036036"
"1dpa_vs_0dpa","ENSDARG00000036074"
"1dpa_vs_0dpa","ENSDARG00000036082"
"1dpa_vs_0dpa","ENSDARG00000036096"
"1dpa_vs_0dpa","ENSDARG00000036100"
"1dpa_vs_0dpa","ENSDARG00000036102"
"1dpa_vs_0dpa","ENSDARG00000036107"
"1dpa_vs_0dpa","ENSDARG00000036147"
"1dpa_vs_0dpa","ENSDARG00000036152"
"1dpa_vs_0dpa","ENSDARG00000036168"
"1dpa_vs_0dpa","ENSDARG00000036180"
"1dpa_vs_0dpa","ENSDARG00000036254"
"1dpa_vs_0dpa","ENSDARG00000036279"
"1dpa_vs_0dpa","ENSDARG00000036298"
"1dpa_vs_0dpa","ENSDARG00000036316"
"1dpa_vs_0dpa","ENSDARG00000036329"
"1dpa_vs_0dpa","ENSDARG00000036382"
"1dpa_vs_0dpa","ENSDARG00000036386"
"1dpa_vs_0dpa","ENSDARG00000036481"
"1dpa_vs_0dpa","ENSDARG00000036499"
"1dpa_vs_0dpa","ENSDARG00000036505"
"1dpa_vs_0dpa","ENSDARG00000036542"
"1dpa_vs_0dpa","ENSDARG00000036571"
"1dpa_vs_0dpa","ENSDARG00000036587"
"1dpa_vs_0dpa","ENSDARG00000036588"
"1dpa_vs_0dpa","ENSDARG00000036628"
"1dpa_vs_0dpa","ENSDARG00000036629"
"1dpa_vs_0dpa","ENSDARG00000036637"
"1dpa_vs_0dpa","ENSDARG00000036700"
"1dpa_vs_0dpa","ENSDARG00000036704"
"1dpa_vs_0dpa","ENSDARG00000036754"
"1dpa_vs_0dpa","ENSDARG00000036764"
"1dpa_vs_0dpa","ENSDARG00000036778"
"1dpa_vs_0dpa","ENSDARG00000036784"
"1dpa_vs_0dpa","ENSDARG00000036785"
"1dpa_vs_0dpa","ENSDARG00000036826"
"1dpa_vs_0dpa","ENSDARG00000036830"
"1dpa_vs_0dpa","ENSDARG00000036840"
"1dpa_vs_0dpa","ENSDARG00000036848"
"1dpa_vs_0dpa","ENSDARG00000036875"
"1dpa_vs_0dpa","ENSDARG00000036876"
"1dpa_vs_0dpa","ENSDARG00000036893"
"1dpa_vs_0dpa","ENSDARG00000036912"
"1dpa_vs_0dpa","ENSDARG00000036966"
"1dpa_vs_0dpa","ENSDARG00000036967"
"1dpa_vs_0dpa","ENSDARG00000036995"
"1dpa_vs_0dpa","ENSDARG00000037012"
"1dpa_vs_0dpa","ENSDARG00000037071"
"1dpa_vs_0dpa","ENSDARG00000037097"
"1dpa_vs_0dpa","ENSDARG00000037108"
"1dpa_vs_0dpa","ENSDARG00000037116"
"1dpa_vs_0dpa","ENSDARG00000037176"
"1dpa_vs_0dpa","ENSDARG00000037196"
"1dpa_vs_0dpa","ENSDARG00000037199"
"1dpa_vs_0dpa","ENSDARG00000037238"
"1dpa_vs_0dpa","ENSDARG00000037245"
"1dpa_vs_0dpa","ENSDARG00000037259"
"1dpa_vs_0dpa","ENSDARG00000037284"
"1dpa_vs_0dpa","ENSDARG00000037318"
"1dpa_vs_0dpa","ENSDARG00000037410"
"1dpa_vs_0dpa","ENSDARG00000037421"
"1dpa_vs_0dpa","ENSDARG00000037488"
"1dpa_vs_0dpa","ENSDARG00000037501"
"1dpa_vs_0dpa","ENSDARG00000037603"
"1dpa_vs_0dpa","ENSDARG00000037618"
"1dpa_vs_0dpa","ENSDARG00000037640"
"1dpa_vs_0dpa","ENSDARG00000037713"
"1dpa_vs_0dpa","ENSDARG00000037739"
"1dpa_vs_0dpa","ENSDARG00000037790"
"1dpa_vs_0dpa","ENSDARG00000037804"
"1dpa_vs_0dpa","ENSDARG00000037833"
"1dpa_vs_0dpa","ENSDARG00000037835"
"1dpa_vs_0dpa","ENSDARG00000037846"
"1dpa_vs_0dpa","ENSDARG00000037859"
"1dpa_vs_0dpa","ENSDARG00000037860"
"1dpa_vs_0dpa","ENSDARG00000037861"
"1dpa_vs_0dpa","ENSDARG00000037997"
"1dpa_vs_0dpa","ENSDARG00000038010"
"1dpa_vs_0dpa","ENSDARG00000038028"
"1dpa_vs_0dpa","ENSDARG00000038030"
"1dpa_vs_0dpa","ENSDARG00000038066"
"1dpa_vs_0dpa","ENSDARG00000038075"
"1dpa_vs_0dpa","ENSDARG00000038076"
"1dpa_vs_0dpa","ENSDARG00000038154"
"1dpa_vs_0dpa","ENSDARG00000038176"
"1dpa_vs_0dpa","ENSDARG00000038213"
"1dpa_vs_0dpa","ENSDARG00000038239"
"1dpa_vs_0dpa","ENSDARG00000038242"
"1dpa_vs_0dpa","ENSDARG00000038278"
"1dpa_vs_0dpa","ENSDARG00000038308"
"1dpa_vs_0dpa","ENSDARG00000038321"
"1dpa_vs_0dpa","ENSDARG00000038422"
"1dpa_vs_0dpa","ENSDARG00000038428"
"1dpa_vs_0dpa","ENSDARG00000038442"
"1dpa_vs_0dpa","ENSDARG00000038446"
"1dpa_vs_0dpa","ENSDARG00000038505"
"1dpa_vs_0dpa","ENSDARG00000038541"
"1dpa_vs_0dpa","ENSDARG00000038559"
"1dpa_vs_0dpa","ENSDARG00000038576"
"1dpa_vs_0dpa","ENSDARG00000038585"
"1dpa_vs_0dpa","ENSDARG00000038608"
"1dpa_vs_0dpa","ENSDARG00000038639"
"1dpa_vs_0dpa","ENSDARG00000038672"
"1dpa_vs_0dpa","ENSDARG00000038683"
"1dpa_vs_0dpa","ENSDARG00000038694"
"1dpa_vs_0dpa","ENSDARG00000038754"
"1dpa_vs_0dpa","ENSDARG00000038785"
"1dpa_vs_0dpa","ENSDARG00000038794"
"1dpa_vs_0dpa","ENSDARG00000038822"
"1dpa_vs_0dpa","ENSDARG00000038882"
"1dpa_vs_0dpa","ENSDARG00000038901"
"1dpa_vs_0dpa","ENSDARG00000038941"
"1dpa_vs_0dpa","ENSDARG00000038980"
"1dpa_vs_0dpa","ENSDARG00000039034"
"1dpa_vs_0dpa","ENSDARG00000039150"
"1dpa_vs_0dpa","ENSDARG00000039211"
"1dpa_vs_0dpa","ENSDARG00000039243"
"1dpa_vs_0dpa","ENSDARG00000039266"
"1dpa_vs_0dpa","ENSDARG00000039269"
"1dpa_vs_0dpa","ENSDARG00000039299"
"1dpa_vs_0dpa","ENSDARG00000039346"
"1dpa_vs_0dpa","ENSDARG00000039347"
"1dpa_vs_0dpa","ENSDARG00000039351"
"1dpa_vs_0dpa","ENSDARG00000039390"
"1dpa_vs_0dpa","ENSDARG00000039392"
"1dpa_vs_0dpa","ENSDARG00000039422"
"1dpa_vs_0dpa","ENSDARG00000039436"
"1dpa_vs_0dpa","ENSDARG00000039499"
"1dpa_vs_0dpa","ENSDARG00000039535"
"1dpa_vs_0dpa","ENSDARG00000039579"
"1dpa_vs_0dpa","ENSDARG00000039601"
"1dpa_vs_0dpa","ENSDARG00000039605"
"1dpa_vs_0dpa","ENSDARG00000039677"
"1dpa_vs_0dpa","ENSDARG00000039682"
"1dpa_vs_0dpa","ENSDARG00000039699"
"1dpa_vs_0dpa","ENSDARG00000039863"
"1dpa_vs_0dpa","ENSDARG00000039881"
"1dpa_vs_0dpa","ENSDARG00000039888"
"1dpa_vs_0dpa","ENSDARG00000039892"
"1dpa_vs_0dpa","ENSDARG00000039931"
"1dpa_vs_0dpa","ENSDARG00000039949"
"1dpa_vs_0dpa","ENSDARG00000039963"
"1dpa_vs_0dpa","ENSDARG00000039974"
"1dpa_vs_0dpa","ENSDARG00000039987"
"1dpa_vs_0dpa","ENSDARG00000040009"
"1dpa_vs_0dpa","ENSDARG00000040036"
"1dpa_vs_0dpa","ENSDARG00000040039"
"1dpa_vs_0dpa","ENSDARG00000040059"
"1dpa_vs_0dpa","ENSDARG00000040076"
"1dpa_vs_0dpa","ENSDARG00000040110"
"1dpa_vs_0dpa","ENSDARG00000040190"
"1dpa_vs_0dpa","ENSDARG00000040192"
"1dpa_vs_0dpa","ENSDARG00000040261"
"1dpa_vs_0dpa","ENSDARG00000040290"
"1dpa_vs_0dpa","ENSDARG00000040319"
"1dpa_vs_0dpa","ENSDARG00000040334"
"1dpa_vs_0dpa","ENSDARG00000040396"
"1dpa_vs_0dpa","ENSDARG00000040439"
"1dpa_vs_0dpa","ENSDARG00000040445"
"1dpa_vs_0dpa","ENSDARG00000040452"
"1dpa_vs_0dpa","ENSDARG00000040466"
"1dpa_vs_0dpa","ENSDARG00000040513"
"1dpa_vs_0dpa","ENSDARG00000040523"
"1dpa_vs_0dpa","ENSDARG00000040534"
"1dpa_vs_0dpa","ENSDARG00000040557"
"1dpa_vs_0dpa","ENSDARG00000040621"
"1dpa_vs_0dpa","ENSDARG00000040623"
"1dpa_vs_0dpa","ENSDARG00000040628"
"1dpa_vs_0dpa","ENSDARG00000040649"
"1dpa_vs_0dpa","ENSDARG00000040707"
"1dpa_vs_0dpa","ENSDARG00000040713"
"1dpa_vs_0dpa","ENSDARG00000040764"
"1dpa_vs_0dpa","ENSDARG00000040777"
"1dpa_vs_0dpa","ENSDARG00000040822"
"1dpa_vs_0dpa","ENSDARG00000040917"
"1dpa_vs_0dpa","ENSDARG00000040925"
"1dpa_vs_0dpa","ENSDARG00000040930"
"1dpa_vs_0dpa","ENSDARG00000041051"
"1dpa_vs_0dpa","ENSDARG00000041060"
"1dpa_vs_0dpa","ENSDARG00000041232"
"1dpa_vs_0dpa","ENSDARG00000041252"
"1dpa_vs_0dpa","ENSDARG00000041314"
"1dpa_vs_0dpa","ENSDARG00000041339"
"1dpa_vs_0dpa","ENSDARG00000041361"
"1dpa_vs_0dpa","ENSDARG00000041363"
"1dpa_vs_0dpa","ENSDARG00000041381"
"1dpa_vs_0dpa","ENSDARG00000041382"
"1dpa_vs_0dpa","ENSDARG00000041400"
"1dpa_vs_0dpa","ENSDARG00000041413"
"1dpa_vs_0dpa","ENSDARG00000041433"
"1dpa_vs_0dpa","ENSDARG00000041435"
"1dpa_vs_0dpa","ENSDARG00000041602"
"1dpa_vs_0dpa","ENSDARG00000041607"
"1dpa_vs_0dpa","ENSDARG00000041691"
"1dpa_vs_0dpa","ENSDARG00000041705"
"1dpa_vs_0dpa","ENSDARG00000041715"
"1dpa_vs_0dpa","ENSDARG00000041811"
"1dpa_vs_0dpa","ENSDARG00000041835"
"1dpa_vs_0dpa","ENSDARG00000041869"
"1dpa_vs_0dpa","ENSDARG00000041911"
"1dpa_vs_0dpa","ENSDARG00000041917"
"1dpa_vs_0dpa","ENSDARG00000041921"
"1dpa_vs_0dpa","ENSDARG00000041923"
"1dpa_vs_0dpa","ENSDARG00000041951"
"1dpa_vs_0dpa","ENSDARG00000041959"
"1dpa_vs_0dpa","ENSDARG00000042021"
"1dpa_vs_0dpa","ENSDARG00000042112"
"1dpa_vs_0dpa","ENSDARG00000042133"
"1dpa_vs_0dpa","ENSDARG00000042172"
"1dpa_vs_0dpa","ENSDARG00000042210"
"1dpa_vs_0dpa","ENSDARG00000042213"
"1dpa_vs_0dpa","ENSDARG00000042233"
"1dpa_vs_0dpa","ENSDARG00000042259"
"1dpa_vs_0dpa","ENSDARG00000042277"
"1dpa_vs_0dpa","ENSDARG00000042336"
"1dpa_vs_0dpa","ENSDARG00000042337"
"1dpa_vs_0dpa","ENSDARG00000042345"
"1dpa_vs_0dpa","ENSDARG00000042428"
"1dpa_vs_0dpa","ENSDARG00000042469"
"1dpa_vs_0dpa","ENSDARG00000042518"
"1dpa_vs_0dpa","ENSDARG00000042533"
"1dpa_vs_0dpa","ENSDARG00000042539"
"1dpa_vs_0dpa","ENSDARG00000042544"
"1dpa_vs_0dpa","ENSDARG00000042548"
"1dpa_vs_0dpa","ENSDARG00000042563"
"1dpa_vs_0dpa","ENSDARG00000042566"
"1dpa_vs_0dpa","ENSDARG00000042620"
"1dpa_vs_0dpa","ENSDARG00000042641"
"1dpa_vs_0dpa","ENSDARG00000042644"
"1dpa_vs_0dpa","ENSDARG00000042660"
"1dpa_vs_0dpa","ENSDARG00000042661"
"1dpa_vs_0dpa","ENSDARG00000042667"
"1dpa_vs_0dpa","ENSDARG00000042708"
"1dpa_vs_0dpa","ENSDARG00000042725"
"1dpa_vs_0dpa","ENSDARG00000042777"
"1dpa_vs_0dpa","ENSDARG00000042815"
"1dpa_vs_0dpa","ENSDARG00000042816"
"1dpa_vs_0dpa","ENSDARG00000042824"
"1dpa_vs_0dpa","ENSDARG00000042851"
"1dpa_vs_0dpa","ENSDARG00000042866"
"1dpa_vs_0dpa","ENSDARG00000042874"
"1dpa_vs_0dpa","ENSDARG00000042887"
"1dpa_vs_0dpa","ENSDARG00000042905"
"1dpa_vs_0dpa","ENSDARG00000042933"
"1dpa_vs_0dpa","ENSDARG00000042934"
"1dpa_vs_0dpa","ENSDARG00000042972"
"1dpa_vs_0dpa","ENSDARG00000042977"
"1dpa_vs_0dpa","ENSDARG00000042980"
"1dpa_vs_0dpa","ENSDARG00000042983"
"1dpa_vs_0dpa","ENSDARG00000042984"
"1dpa_vs_0dpa","ENSDARG00000043009"
"1dpa_vs_0dpa","ENSDARG00000043074"
"1dpa_vs_0dpa","ENSDARG00000043084"
"1dpa_vs_0dpa","ENSDARG00000043089"
"1dpa_vs_0dpa","ENSDARG00000043102"
"1dpa_vs_0dpa","ENSDARG00000043128"
"1dpa_vs_0dpa","ENSDARG00000043133"
"1dpa_vs_0dpa","ENSDARG00000043137"
"1dpa_vs_0dpa","ENSDARG00000043154"
"1dpa_vs_0dpa","ENSDARG00000043177"
"1dpa_vs_0dpa","ENSDARG00000043198"
"1dpa_vs_0dpa","ENSDARG00000043243"
"1dpa_vs_0dpa","ENSDARG00000043275"
"1dpa_vs_0dpa","ENSDARG00000043281"
"1dpa_vs_0dpa","ENSDARG00000043323"
"1dpa_vs_0dpa","ENSDARG00000043360"
"1dpa_vs_0dpa","ENSDARG00000043402"
"1dpa_vs_0dpa","ENSDARG00000043404"
"1dpa_vs_0dpa","ENSDARG00000043446"
"1dpa_vs_0dpa","ENSDARG00000043492"
"1dpa_vs_0dpa","ENSDARG00000043509"
"1dpa_vs_0dpa","ENSDARG00000043514"
"1dpa_vs_0dpa","ENSDARG00000043531"
"1dpa_vs_0dpa","ENSDARG00000043542"
"1dpa_vs_0dpa","ENSDARG00000043553"
"1dpa_vs_0dpa","ENSDARG00000043581"
"1dpa_vs_0dpa","ENSDARG00000043587"
"1dpa_vs_0dpa","ENSDARG00000043593"
"1dpa_vs_0dpa","ENSDARG00000043631"
